Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/07/29,29639.999979063246,29639.99999999971,4.180903488304466e-06,5.4569682106375694e-11,17116.301852765544,93.01577666217054,12523.698126297702,29303.0,29978.0,29303.0,29978.0,,,,
2020/07/30,29639.999982548095,29639.999999999753,3.4848490031436086e-06,4.3655745685100555e-11,17208.63187762067,92.3300248551277,12431.368104927424,29303.0,29979.0,29303.0,29978.0,,,,
2020/07/31,29639.999985453003,29639.999999999793,2.9049078875686973e-06,4.001776687800884e-11,17300.28120631823,91.64932869755648,12339.718779134775,29304.0,29977.0,29303.0,29978.0,,,,
2020/08/01,29639.99998787407,29639.99999999982,2.4210676201619208e-06,2.9103830456733704e-11,17391.25485723461,90.9736509163813,12248.745130639461,29303.0,29977.0,29303.0,29977.0,,,,
2020/08/02,29639.999989892614,29639.999999999847,2.018543455051258e-06,2.546585164964199e-11,17481.557811752187,90.30295451757775,12158.442178140427,29304.0,29978.0,29303.0,29978.0,,,,
2020/08/03,29639.999991575045,29639.99999999987,1.6824305930640548e-06,2.1827872842550278e-11,17571.195014525514,89.63720277332686,12068.80497704953,29303.0,29978.0,29303.0,29978.0,,,,
2020/08/04,29639.999992977588,29639.999999999887,1.402542693540454e-06,1.8189894035458565e-11,17660.171373758385,88.97635923287089,11979.828619219203,29303.0,29979.0,29303.0,29978.0,,,,
2020/08/05,29639.9999941465,29639.999999999894,1.168911694549024e-06,7.275957614183426e-12,17748.4917614672,88.32038770881627,11891.508232679298,29303.0,29978.0,29303.0,29978.0,,,,
2020/08/06,29639.999995120885,29639.999999999913,9.743853297550231e-07,1.8189894035458565e-11,17836.16101375223,87.66925228502805,11803.838981368655,29303.0,29977.0,29302.0,29977.0,,,,
2020/08/07,29639.99999593301,29639.99999999992,8.121241990011185e-07,7.275957614183426e-12,17923.183931058433,87.02291730620345,11716.816064874576,29303.0,29978.0,29303.0,29977.0,,,,
2020/08/08,29639.999996610044,29639.99999999993,6.77035131957382e-07,1.0913936421275139e-11,18009.565278441412,86.38134738297958,11630.434718168632,29303.0,29978.0,29303.0,29978.0,,,,
2020/08/09,29639.999997174476,29639.999999999938,5.644324119202793e-07,7.275957614183426e-12,18095.309785862453,85.74450742104091,11544.690211312023,29303.0,29978.0,29303.0,29977.0,,,,
2020/08/10,29639.999997644725,29639.999999999945,4.702487785834819e-07,7.275957614183426e-12,18180.422148267353,85.11236240489961,11459.577849377372,29303.0,29977.0,29304.0,29977.0,,,,
2020/08/11,29639.999998036772,29639.99999999995,3.9204678614623845e-07,3.637978807091713e-12,18264.907026205885,84.48487793853201,11375.092971830887,29304.0,29977.0,29303.0,29978.0,,,,
2020/08/12,29639.99999836346,29639.999999999953,3.2668685889802873e-07,3.637978807091713e-12,18348.769045774723,83.86201956883815,11291.230952588736,29303.0,29978.0,29303.0,29978.0,,,,
2020/08/13,29639.999998635787,29639.999999999956,2.7232817956246436e-07,3.637978807091713e-12,18432.01279894506,83.24375317033628,11207.987199690728,29303.0,29977.0,29302.0,29978.0,,,,
2020/08/14,29639.999998863103,29639.99999999996,2.273154677823186e-07,3.637978807091713e-12,18514.642843790934,82.63004484587509,11125.357155072168,29302.0,29978.0,29303.0,29977.0,,,,
2020/08/15,29639.99999905283,29639.999999999964,1.8972787074744701e-07,3.637978807091713e-12,18596.66370505903,82.02086126809445,11043.336293993802,29303.0,29978.0,29304.0,29978.0,,,,
2020/08/16,29639.99999921071,29639.999999999967,1.5788100427016616e-07,3.637978807091713e-12,18678.079873521805,81.41616846277611,10961.920125688906,29303.0,29978.0,29303.0,29979.0,,,,
2020/08/17,29639.99999934219,29639.999999999975,1.314801920671016e-07,7.275957614183426e-12,18758.89580747452,80.81593395271557,10881.104191867671,29304.0,29978.0,29303.0,29978.0,,,,
2020/08/18,29639.999999451695,29639.999999999975,1.0950316209346056e-07,0.0,18839.11593209172,80.22012461720078,10800.884067359973,29304.0,29978.0,29303.0,29978.0,,,,
2020/08/19,29639.999999542684,29639.999999999975,9.098948794417083e-08,0.0,18918.744639659883,79.62870756816119,10721.255359882802,29303.0,29977.0,29303.0,29978.0,,,,
2020/08/20,29639.9999996186,29639.999999999975,7.591734174638987e-08,0.0,18997.786290776497,79.04165111661496,10642.213708842104,29303.0,29978.0,29303.0,29979.0,,,,
2020/08/21,29639.999999681906,29639.999999999978,6.33044692222029e-08,3.637978807091713e-12,19076.24521306343,78.45892228693265,10563.754786618476,29303.0,29977.0,29303.0,29978.0,,,,
2020/08/22,29639.999999734784,29639.999999999975,5.287802196107805e-08,-3.637978807091713e-12,19154.125702931466,77.88048986803551,10485.874296803318,29304.0,29979.0,29303.0,29978.0,,,,
2020/08/23,29639.99999977893,29639.999999999978,4.4146872824057937e-08,3.637978807091713e-12,19231.432024774258,77.30632184279239,10408.567975004673,29303.0,29978.0,29303.0,29978.0,,,,
2020/08/24,29639.999999815664,29639.999999999975,3.6732672015205026e-08,-3.637978807091713e-12,19308.168411388644,76.73638661438599,10331.83158842702,29303.0,29978.0,29303.0,29978.0,,,,
2020/08/25,29639.99999984634,29639.99999999998,3.0675437301397324e-08,7.275957614183426e-12,19384.339064958258,76.17065356961393,10255.660934888081,29302.0,29978.0,29303.0,29978.0,,,,
2020/08/26,29639.99999987184,29639.999999999978,2.5502231437712908e-08,-3.637978807091713e-12,19459.948155902995,75.60909094473755,10180.051843968846,29303.0,29978.0,29303.0,29977.0,,,,
2020/08/27,29639.999999893098,29639.999999999978,2.125671016983688e-08,0.0,19534.999824617727,75.05166871473193,10105.00017527537,29303.0,29978.0,29304.0,29978.0,,,,
2020/08/28,29639.99999991084,29639.99999999998,1.7742422642186284e-08,3.637978807091713e-12,19609.498180548344,74.49835593061653,10030.501819362496,29303.0,29978.0,29303.0,29978.0,,,,
2020/08/29,29639.99999992564,29639.999999999985,1.4799297787249088e-08,3.637978807091713e-12,19683.44730280106,73.94912225271764,9956.552697124578,29303.0,29978.0,29304.0,29978.0,,,,
2020/08/30,29639.999999938005,29639.99999999998,1.2365489965304732e-08,-3.637978807091713e-12,19756.85124089003,73.40393808896988,9883.148759047974,29303.0,29978.0,29304.0,29978.0,,,,
2020/08/31,29639.999999948308,29639.99999999998,1.0302755981683731e-08,0.0,19829.71401375162,72.8627728615902,9810.285986196686,29303.0,29978.0,29303.0,29979.0,,,,
2020/09/01,29639.999999956905,29639.99999999998,8.596543921157718e-09,0.0,19902.039611424378,72.32559767275598,9737.960388532527,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/02,29639.99999996407,29639.999999999985,7.1668182499706745e-09,3.637978807091713e-12,19973.831994037046,71.792382612668,9666.168005927026,29304.0,29978.0,29303.0,29978.0,,,,
2020/09/03,29639.99999997003,29639.999999999985,5.959009286016226e-09,0.0,20045.095092593307,71.26309855626096,9594.904907376724,29303.0,29978.0,29302.0,29978.0,,,,
2020/09/04,29639.999999975003,29639.999999999985,4.973117029294372e-09,0.0,20115.83280947387,70.73771688056513,9524.167190501132,29302.0,29978.0,29303.0,29978.0,,,,
2020/09/05,29639.999999979147,29639.999999999985,4.143657861277461e-09,0.0,20186.04901764216,70.21620816828727,9453.950982336988,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/06,29639.99999998261,29639.999999999985,3.4633558243513107e-09,0.0,20255.747562234446,69.69854459228736,9384.252437748164,29303.0,29978.0,29303.0,29977.0,,,,
2020/09/07,29639.9999999855,29639.999999999985,2.88855517283082e-09,0.0,20324.932259490102,69.18469725565592,9315.067740495397,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/08,29639.999999987907,29639.999999999985,2.408341970294714e-09,0.0,20393.606897690574,68.67463820047124,9246.393102297334,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/09,29639.999999989916,29639.99999999998,2.0081643015146255e-09,-3.637978807091713e-12,20461.775237422906,68.16833973233224,9178.22476256701,29302.0,29978.0,29304.0,29979.0,,,,
2020/09/10,29639.99999999159,29639.999999999985,1.673470251262188e-09,3.637978807091713e-12,20529.441010986382,67.66577356347625,9110.558989005207,29303.0,29977.0,29303.0,29978.0,,,,
2020/09/11,29639.999999992986,29639.99999999999,1.3969838619232178e-09,3.637978807091713e-12,20596.607923870983,67.1669128846006,9043.392076122003,29303.0,29977.0,29302.0,29978.0,,,,
2020/09/12,29639.999999994143,29639.99999999998,1.1568772606551647e-09,-7.275957614183426e-12,20663.27965353505,66.67172966406724,8976.720346459093,29303.0,29979.0,29303.0,29977.0,,,,
2020/09/13,29639.999999995114,29639.999999999985,9.713403414934874e-10,3.637978807091713e-12,20729.459851081585,66.18019754653506,8910.54014891353,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/14,29639.999999995925,29639.999999999985,8.11269273981452e-10,0.0,20795.152140106708,65.69228902512259,8844.847859889218,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/15,29639.9999999966,29639.99999999998,6.730260793119669e-10,-3.637978807091713e-12,20860.36011780844,65.20797770173158,8779.63988218816,29302.0,29978.0,29304.0,29978.0,,,,
2020/09/16,29639.999999997162,29639.99999999998,5.638867150992155e-10,0.0,20925.087356404678,64.72723859623875,8714.912643592485,29303.0,29977.0,29303.0,29979.0,,,,
2020/09/17,29639.999999997635,29639.99999999998,4.729372449219227e-10,0.0,20989.337400109245,64.25004370456736,8650.66259988839,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/18,29639.999999998025,29639.99999999998,3.892637323588133e-10,0.0,21053.113766488816,63.77636637957039,8586.886233509209,29303.0,29977.0,29303.0,29978.0,,,,
2020/09/19,29639.999999998334,29639.99999999998,3.092281986027956e-10,0.0,21116.419946860304,63.30618037148815,8523.58005313803,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/20,29639.999999998567,29639.99999999998,2.3283064365386963e-10,0.0,21179.259406523994,62.83945966368992,8460.740593474573,29304.0,29977.0,29303.0,29978.0,,,,
2020/09/21,29639.999999998734,29639.99999999998,1.673470251262188e-10,0.0,21241.635584996624,62.37617847263027,8398.36441500211,29302.0,29978.0,29303.0,29977.0,,,,
2020/09/22,29639.999999998836,29639.999999999978,1.0186340659856796e-10,-3.637978807091713e-12,21303.55189667701,61.91631168038657,8336.448103321825,29302.0,29978.0,29303.0,29978.0,,,,
2020/09/23,29639.99999999888,29639.999999999978,4.3655745685100555e-11,0.0,21365.011732962575,61.45983628556496,8274.988267036304,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/24,29639.99999999888,29639.999999999975,0.0,-3.637978807091713e-12,21426.01845935877,61.0067263961937,8213.98154064011,29304.0,29978.0,29303.0,29978.0,,,,
2020/09/25,29639.999999998858,29639.999999999978,-2.1827872842550278e-11,3.637978807091713e-12,21486.575416632153,60.55695727338389,8153.424583366705,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/26,29639.99999999883,29639.999999999978,-2.9103830456733704e-11,0.0,21546.685921317432,60.11050468527901,8093.3140786813965,29303.0,29978.0,29304.0,29978.0,,,,
2020/09/27,29639.999999998836,29639.999999999978,7.275957614183426e-12,0.0,21606.35326597984,59.66734466240814,8033.646734018996,29303.0,29978.0,29304.0,29978.0,,,,
2020/09/28,29639.999999998923,29639.999999999975,8.731149137020111e-11,-3.637978807091713e-12,21665.58071947754,59.22745349770048,7974.4192805213825,29302.0,29978.0,29303.0,29978.0,,,,
2020/09/29,29639.99999999914,29639.99999999998,2.1827872842550278e-10,7.275957614183426e-12,21724.371526524093,58.7908070465528,7915.628473475048,29303.0,29978.0,29303.0,29978.0,,,,
2020/09/30,29639.99999999942,29639.999999999978,2.801243681460619e-10,-3.637978807091713e-12,21782.728903159146,58.35737663505279,7857.271096840275,29303.0,29979.0,29303.0,29979.0,,,,
2020/10/01,29639.999999999767,29639.999999999978,3.4560798667371273e-10,0.0,21840.656043988314,57.92714082916791,7799.343956011453,29302.0,29978.0,29303.0,29978.0,,,,
2020/10/02,29640.00000000019,29639.999999999978,4.220055416226387e-10,0.0,21898.15612093915,57.500076950836956,7741.843879061038,29304.0,29978.0,29303.0,29978.0,,,,
2020/10/03,29640.00000000069,29639.999999999978,5.020410753786564e-10,0.0,21955.2322826467,57.076161707547726,7684.767717353992,29304.0,29977.0,29303.0,29977.0,,,,
2020/10/04,29640.000000001288,29639.999999999978,5.966285243630409e-10,0.0,22011.887654647362,56.65537200066319,7628.112345353926,29303.0,29977.0,29303.0,29978.0,,,,
2020/10/05,29640.00000000199,29639.99999999998,7.021299097687006e-10,3.637978807091713e-12,22068.125339572765,56.2376849254033,7571.874660429225,29303.0,29978.0,29303.0,29978.0,,,,
2020/10/06,29640.0000000028,29639.99999999998,8.11269273981452e-10,0.0,22123.948417229858,55.823077657092654,7516.051582772943,29303.0,29978.0,29303.0,29978.0,,,,
2020/10/07,29640.00000000365,29639.99999999998,8.476490620523691e-10,0.0,22179.359943535655,55.41152630579745,7460.640056467993,29303.0,29978.0,29303.0,29978.0,,,,
2020/10/08,29640.000000004486,29639.99999999998,8.36735125631094e-10,0.0,22234.36295232618,55.0030087905252,7405.637047678305,29303.0,29978.0,29303.0,29978.0,,,,
2020/10/09,29640.00000000526,29639.99999999998,7.748894859105349e-10,0.0,22288.96045537334,54.59750304715999,7351.03954463192,29302.0,29977.0,29304.0,29977.0,,,,
2020/10/10,29640.000000005908,29639.999999999978,6.475602276623249e-10,-3.637978807091713e-12,22343.15544228753,54.19498691418994,7296.8445577183775,29303.0,29978.0,29303.0,29978.0,,,,
2020/10/11,29640.00000000637,29639.99999999998,4.6202330850064754e-10,3.637978807091713e-12,22396.950880694105,53.79543840657425,7243.049119312265,29302.0,29978.0,29303.0,29978.0,,,,
2020/10/12,29640.00000000655,29639.999999999978,1.7826096154749393e-10,-3.637978807091713e-12,22450.349716409844,53.39883571573955,7189.650283596704,29302.0,29978.0,29303.0,29978.0,,,,
2020/10/13,29640.000000006363,29639.99999999998,-1.8553691916167736e-10,3.637978807091713e-12,22503.35487358562,53.00515717577582,7136.645126420743,29303.0,29978.0,29303.0,29978.0,,,,
2020/10/14,29640.00000000587,29639.999999999978,-4.911271389573812e-10,-3.637978807091713e-12,22555.969254228436,52.61438064281538,7084.030745777436,29303.0,29978.0,29303.0,29979.0,,,,
2020/10/15,29640.000000005122,29639.99999999998,-7.494236342608929e-10,3.637978807091713e-12,22608.195739106457,52.22648487802144,7031.804260898665,29303.0,29977.0,29303.0,29977.0,,,,
2020/10/16,29640.00000000411,29639.99999999998,-1.0113581083714962e-09,0.0,22660.037187960632,51.841448854174814,6979.962812043479,29303.0,29977.0,29304.0,29978.0,,,,
2020/10/17,29640.000000002856,29639.999999999978,-1.255102688446641e-09,-3.637978807091713e-12,22711.49643948838,51.459251527747256,6928.503560514477,29303.0,29977.0,29303.0,29978.0,,,,
2020/10/18,29640.000000001397,29639.99999999998,-1.4588295016437769e-09,3.637978807091713e-12,22762.576311510988,51.07987202260847,6877.423688490409,29303.0,29978.0,29303.0,29978.0,,,,
2020/10/19,29639.999999999767,29639.999999999978,-1.6298145055770874e-09,-3.637978807091713e-12,22813.27960114099,50.703289630000654,6826.720398858779,29303.0,29978.0,29303.0,29977.0,,,,
2020/10/20,29639.99999999823,29639.99999999998,-1.5388650353997946e-09,3.637978807091713e-12,22863.609105550546,50.32950440955756,6776.3908944476825,29303.0,29977.025000000023,29302.0,29977.0,,,,
2020/10/21,29639.99999999638,29639.99999999998,-1.8480932340025902e-09,0.0,22913.567527876283,49.95842232573705,6726.432472120097,29303.0,29977.0,29303.0,29977.0,,,,
2020/10/22,29639.999999994656,29639.999999999978,-1.724401954561472e-09,-3.637978807091713e-12,22963.15764072863,49.590112852347374,6676.842359266026,29303.0,29977.0,29303.0,29978.0,,,,
2020/10/23,29639.999999993164,29639.99999999998,-1.4915713109076023e-09,3.637978807091713e-12,23012.38215715572,49.22451642708984,6627.617842837444,29304.0,29978.0,29303.0,29977.0,,,,
2020/10/24,29639.99999999202,29639.999999999978,-1.1459633242338896e-09,-3.637978807091713e-12,23061.24377099843,48.86161384270963,6578.756228993589,29303.0,29977.0,29303.0,29978.0,,,,
2020/10/25,29639.999999991393,29639.99999999998,-6.257323548197746e-10,3.637978807091713e-12,23109.745156890414,48.50138589198468,6530.254843100978,29303.0,29979.0,29303.0,29978.0,,,,
2020/10/26,29639.99999999146,29639.99999999998,6.912159733474255e-11,0.0,23157.888970258075,48.14381336766019,6482.111029733387,29303.0,29978.0,29303.0,29977.0,,,,
2020/10/27,29639.99999999244,29639.999999999985,9.786162991076708e-10,3.637978807091713e-12,23205.67784731869,47.78887706061505,6434.322152673751,29303.0,29978.0,29303.0,29977.0,,,,
2020/10/28,29639.999999994066,29639.99999999998,1.6261765267699957e-09,-3.637978807091713e-12,23253.11440478348,47.436557464789075,6386.885595210588,29303.0,29979.0,29303.0,29978.0,,,,
2020/10/29,29639.999999995613,29639.999999999978,1.546140993013978e-09,-3.637978807091713e-12,23300.20123985944,47.08683507596288,6339.798760136171,29303.0,29978.0,29303.0,29979.0,,,,
2020/10/30,29639.999999996482,29639.999999999985,8.694769348949194e-10,7.275957614183426e-12,23346.94093062693,46.739690767488355,6293.059069369552,29303.0,29977.0,29303.0,29978.0,,,,
2020/10/31,29639.99999999694,29639.99999999998,4.5838532969355583e-10,-3.637978807091713e-12,23393.33603661127,46.39510598433844,6246.663963385672,29303.0,29977.0,29304.0,29978.0,,,,
