Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
22022.0,22607.0,22022.0,22607.0,9.715404303278774e-06,0.009098208854993572,30.157394702006968,2020/08/07,22314.295293901174,22314.22660435597,18846.08581425572,3468.1407901002494,,,,
22022.0,22608.0,22022.0,22608.0,8.15432213130407e-06,0.008035042126721237,30.109227773412385,2020/08/08,22314.295302055496,22314.234639398095,18815.984621524432,3498.250017873662,,,,
22022.0,22608.0,22022.0,22608.0,6.845977623015642e-06,0.007096065553923836,30.061136200861256,2020/08/09,22314.295308901474,22314.24173546365,18785.930581389126,3528.311154074523,,,,
22022.0,22607.0,22022.0,22608.0,5.749141564592719e-06,0.00626677986656432,30.01312005054615,2020/08/10,22314.295314650615,22314.248002243516,18755.923728118447,3558.324274125069,,,,
22022.0,22607.0,22022.0,22608.0,4.829376848647371e-06,0.00553437741837115,29.965179366769007,2020/08/11,22314.295319479992,22314.253536620934,18725.964083129096,3588.2894534918382,,,,
22022.0,22607.0,22022.0,22608.0,4.0578743210062385e-06,0.004887544804660138,29.917314174519106,2020/08/12,22314.295323537866,22314.25842416574,18696.05165649938,3618.2067676663573,,,,
22022.0,22607.0,22022.0,22607.0,3.4105578379239887e-06,0.0043162894289707765,29.869524481740427,2020/08/13,22314.295326948424,22314.262740455168,18666.18644830707,3648.0762921480978,,,,
22023.0,22607.0,22021.0,22607.0,2.8673130145762116e-06,0.0038117851509014145,29.82181028135028,2020/08/14,22314.295329815737,22314.26655224032,18636.36844981087,3677.898102429448,,,,
22022.0,22608.0,22022.0,22607.0,2.4112268874887377e-06,0.0033662312671367545,29.77417155307603,2020/08/15,22314.295332226964,22314.269918471586,18606.597644489062,3707.672273982524,,,,
22021.0,22607.0,22022.0,22608.0,2.028256858466193e-06,0.0029727444489253685,29.72660826487072,2020/08/16,22314.29533425522,22314.272891216035,18576.87400896864,3737.398882247395,,,,
22022.0,22608.0,22023.0,22607.0,1.7065794963855296e-06,0.0026252437455696054,29.679120374413742,2020/08/17,22314.2953359618,22314.27551645978,18547.19751383797,3767.0780026218085,,,,
22022.0,22608.0,22022.0,22608.0,1.4363176887854934e-06,0.0023183550183603074,29.631707830356845,2020/08/18,22314.295337398118,22314.2778348148,18517.56812436263,3796.7097104521654,,,,
22022.0,22607.0,22022.0,22608.0,1.2091768439859152e-06,0.0020473327494983096,29.584370573346405,2020/08/19,22314.295338607295,22314.279882147548,18487.985801122035,3826.294081025512,,,,
22022.0,22607.0,22021.0,22607.0,1.0182338883168995e-06,0.0018079883775499184,29.53710853695793,2020/08/20,22314.29533962553,22314.281690135926,18458.450500573457,3855.8311895624697,,,,
22022.0,22607.0,22022.0,22608.0,8.576826076023281e-07,0.001596619487827411,29.48992164862011,2020/08/21,22314.29534048321,22314.283286755413,18428.962175544322,3885.32111121109,,,,
22022.0,22607.0,22022.0,22607.0,7.226444722618908e-07,0.001409956119459821,29.442809830313763,2020/08/22,22314.295341205856,22314.284696711533,18399.520775670127,3914.7639210414036,,,,
22022.0,22608.0,22022.0,22607.0,6.090267561376095e-07,0.0012451128714019433,29.395772999199835,2020/08/23,22314.295341814883,22314.285941824404,18370.126247783803,3944.1596940406034,,,,
22021.0,22608.0,22022.0,22608.0,5.134170351084322e-07,0.0010995406555593945,29.348811068242867,2020/08/24,22314.2953423283,22314.28704136506,18340.778536256214,3973.5085051088463,,,,
22022.0,22607.0,22022.0,22607.0,4.32926754001528e-07,0.0009709816331451293,29.30192394680762,2020/08/25,22314.295342761226,22314.288012346693,18311.477583291038,4002.810429055654,,,,
22022.0,22607.0,22022.0,22608.0,3.651512088254094e-07,0.0008574538369430229,29.255111540849157,2020/08/26,22314.295343126378,22314.28886980053,18282.223329204026,4032.065540596503,,,,
22022.0,22608.0,22022.0,22608.0,3.080785972997546e-07,0.00075719725646195,29.208373753621345,2020/08/27,22314.295343434456,22314.289626997786,18253.015712647662,4061.2739143501244,,,,
22023.0,22607.0,22022.0,22608.0,2.5998815544880927e-07,0.0006686617853119969,29.16171048583783,2020/08/28,22314.295343694444,22314.29029565957,18223.85467082361,4090.4356248359622,,,,
22021.0,22607.0,22022.0,22608.0,2.1947198547422886e-07,0.0005904775243834592,29.115121636046297,2020/08/29,22314.295343913916,22314.290886137096,18194.74013966509,4119.5507464720085,,,,
22022.0,22607.0,22022.0,22608.0,1.8531136447563767e-07,0.0005214327538851649,29.06860710093042,2020/08/30,22314.295344099228,22314.29140756985,18165.67205399691,4148.619353572939,,,,
22021.0,22608.0,22022.0,22607.0,1.5651676221750677e-07,0.0004604616333381273,29.022166775458572,2020/08/31,22314.295344255745,22314.291868031483,18136.650347683084,4177.6415203483975,,,,
22022.0,22607.0,22022.0,22608.0,1.322223397437483e-07,0.000406618546548998,28.975800553222143,2020/09/01,22314.295344387967,22314.29227465003,18107.67495374841,4206.61732090162,,,,
22022.0,22608.0,22022.0,22608.0,1.1173688108101487e-07,0.000359071036655223,28.929508326531504,2020/09/02,22314.295344499704,22314.292633721067,18078.745804492915,4235.546829228151,,,,
22022.0,22608.0,22022.0,22608.0,9.444920578971505e-08,0.00031708302776678465,28.88328998662564,2020/09/03,22314.295344594153,22314.292950804094,18049.86283158932,4264.430119214777,,,,
22023.0,22608.0,22022.0,22607.0,7.984999683685601e-08,0.00028000430393149145,28.837145423814945,2020/09/04,22314.295344674003,22314.2932308084,18021.025966169807,4293.267264638592,,,,
22022.0,22607.0,22022.0,22608.0,6.754635251127183e-08,0.00024726261472096667,28.791074527587625,2020/09/05,22314.29534474155,22314.293478071013,17992.235138904834,4322.058339166179,,,,
22022.0,22609.0,22022.0,22608.0,5.712718120776117e-08,0.00021834611106896773,28.745077186823437,2020/09/06,22314.295344798677,22314.293696417124,17963.49028006412,4350.803416353003,,,,
22022.0,22608.0,22022.0,22607.0,4.8345100367441773e-08,0.0001928129895532038,28.699153289687274,2020/09/07,22314.29534484702,22314.293889230114,17934.791319587424,4379.50256964269,,,,
22021.0,22608.0,22022.0,22607.0,4.0912709664553404e-08,0.00017026417845045216,28.653302723970228,2020/09/08,22314.295344887934,22314.294059494292,17906.13818712763,4408.15587236666,,,,
22022.0,22608.0,22022.0,22607.0,3.464083420112729e-08,0.0001503537168900948,28.60752537695953,2020/09/09,22314.295344922575,22314.29420984801,17877.53081210439,4436.76339774362,,,,
22022.0,22608.0,22022.0,22608.0,2.933302312158048e-08,0.00013277019388624467,28.561821135679565,2020/09/10,22314.29534495191,22314.294342618203,17848.969123738905,4465.325218879299,,,,
22022.0,22608.0,22023.0,22608.0,2.4854671210050583e-08,0.00011724400246748701,28.51618988679911,2020/09/11,22314.295344976763,22314.294459862205,17820.453051096105,4493.8414087660985,,,,
22022.0,22607.0,22022.0,22608.0,2.1052983356639743e-08,0.00010353208563174121,28.470631516823232,2020/09/12,22314.295344997816,22314.29456339429,17791.98252311137,4522.312040282922,,,,
22022.0,22607.0,22022.0,22608.0,1.784064806997776e-08,9.142457201960497e-05,28.42514591201507,2020/09/13,22314.295345015656,22314.294654818863,17763.557468623927,4550.737186194937,,,,
22021.975000000002,22608.0,22022.0,22607.0,1.5130353858694434e-08,8.073239951045252e-05,28.379732958552268,2020/09/14,22314.295345030787,22314.294735551262,17735.177816397772,4579.116919153489,,,,
22022.0,22608.0,22022.0,22607.0,1.2823875294998288e-08,7.129124060156755e-05,28.334392542475143,2020/09/15,22314.29534504361,22314.294806842503,17706.84349514654,4607.451311695964,,,,
22022.0,22607.0,22022.0,22608.0,1.0877556633204222e-08,6.295346247497946e-05,28.28912454979036,2020/09/16,22314.29534505449,22314.294869795965,17678.554433550213,4635.740436245755,,,,
22022.0,22608.0,22022.0,22607.0,9.233190212398767e-09,5.559124838327989e-05,28.243928866437273,2020/09/17,22314.29534506372,22314.294925387214,17650.310560275022,4663.984365112192,,,,
22022.0,22608.0,22022.0,22608.0,7.828930392861366e-09,4.9089536332758144e-05,28.19880537836434,2020/09/18,22314.29534507155,22314.29497447675,17622.111803986194,4692.183170490556,,,,
22021.0,22608.0,22022.0,22608.0,6.6465872805565596e-09,4.334856930654496e-05,28.15375397151729,2020/09/19,22314.295345078197,22314.29501782532,17593.958093363246,4720.3369244620735,,,,
22022.0,22608.0,22022.0,22607.0,5.6461431086063385e-09,3.8278736610664055e-05,28.108774531883682,2020/09/20,22314.295345083843,22314.295056104056,17565.8493571101,4748.445698993957,,,,
22022.0,22607.0,22022.0,22607.0,4.798494046553969e-09,3.380209091119468e-05,28.06386694548837,2020/09/21,22314.29534508864,22314.295089906147,17537.7855239667,4776.509565939446,,,,
22022.0,22607.0,22022.0,22607.0,4.070898285135627e-09,2.9848666599718854e-05,28.019031098434425,2020/09/22,22314.295345092713,22314.295119754814,17509.766522716935,4804.52859703788,,,,
22022.0,22607.0,22022.0,22607.0,3.459717845544219e-09,2.6357811293564737e-05,27.97426687688767,2020/09/23,22314.295345096172,22314.295146112625,17481.792282197857,4832.502863914768,,,,
22022.0,22608.0,22023.0,22607.0,2.939486876130104e-09,2.327504989807494e-05,27.92957416711579,2020/09/24,22314.29534509911,22314.295169387675,17453.86273130579,4860.432438081883,,,,
22022.0,22607.0,22022.0,22608.0,2.5029294192790985e-09,2.0552986825350672e-05,27.88495285548015,2020/09/25,22314.295345101615,22314.29518994066,17425.977799003296,4888.317390937364,,,,
22022.0,22607.0,22022.0,22608.0,2.128217602148652e-09,1.8149137758882716e-05,27.8404028284549,2020/09/26,22314.295345103743,22314.2952080898,17398.13741432398,4916.1577937658185,,,,
22022.0,22607.0,22022.0,22607.0,1.811713445931673e-09,1.6026544471969828e-05,27.79592397262968,2020/09/27,22314.295345105555,22314.295224116344,17370.341506377896,4943.953717738448,,,,
22022.0,22607.0,22022.0,22607.0,1.5388650353997946e-09,1.4152068615658209e-05,27.751516174722383,2020/09/28,22314.295345107093,22314.295238268413,17342.590004355243,4971.705233913171,,,,
22022.0,22608.0,22022.0,22607.0,1.306034391745925e-09,1.249691194971092e-05,27.707179321580952,2020/09/29,22314.2953451084,22314.295250765324,17314.882837530575,4999.4124132347515,,,,
22022.0,22608.0,22022.0,22608.0,1.1132215149700642e-09,1.1035277566406876e-05,27.662913300191576,2020/09/30,22314.295345109513,22314.295261800602,17287.21993526566,5027.075326534943,,,,
22023.0,22608.0,22021.0,22607.0,9.531504474580288e-10,9.744635462993756e-06,27.618717997678687,2020/10/01,22314.295345110466,22314.295271545237,17259.601227012616,5054.694044532622,,,,
22022.0,22608.0,22022.0,22607.0,8.11269273981452e-10,8.604929462308064e-06,27.57459330131951,2020/10/02,22314.295345111277,22314.295280150167,17232.026642316225,5082.268637833941,,,,
22022.0,22608.0,22022.0,22607.0,6.875779945403337e-10,7.598755473736674e-06,27.530539098531335,2020/10/03,22314.295345111965,22314.295287748922,17204.49611081645,5109.799176932473,,,,
22023.0,22607.0,22022.0,22607.0,5.893525667488575e-10,6.71004454488866e-06,27.486555276899708,2020/10/04,22314.295345112554,22314.295294458967,17177.009562249594,5137.285732209372,,,,
22021.0,22607.0,22021.0,22607.0,4.94765117764473e-10,5.924746801611036e-06,27.44264172416115,2020/10/05,22314.29534511305,22314.295300383714,17149.56692645018,5164.7283739335335,,,,
22022.0,22607.0,22022.0,22607.0,4.2928149923682213e-10,5.231519025983289e-06,27.39879832819679,2020/10/06,22314.295345113478,22314.295305615233,17122.1681333535,5192.12717226173,,,,
22022.0,22607.0,22023.0,22608.0,3.637978807091713e-10,4.619738319888711e-06,27.355024977056928,2020/10/07,22314.295345113842,22314.29531023497,17094.813112996184,5219.482197238787,,,,
22022.0,22607.0,22022.0,22608.0,3.055902197957039e-10,4.0793784137349576e-06,27.311321558966483,2020/10/08,22314.295345114147,22314.29531431435,17067.501795516597,5246.793518797754,,,,
22022.0,22608.0,22022.0,22607.0,2.6557245291769505e-10,3.6021083360537887e-06,27.267687962301352,2020/10/09,22314.295345114413,22314.295317916458,17040.234111156402,5274.061206760055,,,,
22022.0,22607.0,22022.0,22607.0,2.2919266484677792e-10,3.1813870009500533e-06,27.22412407560114,2020/10/10,22314.295345114642,22314.295321097845,17013.009990262188,5301.285330835656,,,,
22022.0,22608.0,22022.0,22607.0,1.9281287677586079e-10,2.8092690627090633e-06,27.180629787591897,2020/10/11,22314.295345114835,22314.295323907114,16985.829363283865,5328.465960623248,,,,
22022.0,22607.0,22022.0,22607.0,1.6370904631912708e-10,2.4806759029161185e-06,27.137204987147015,2020/10/12,22314.295345115,22314.29532638779,16958.692160777395,5355.603165610395,,,,
22022.0,22608.0,22022.0,22607.0,1.418811734765768e-10,2.1906780602876097e-06,27.093849563314507,2020/10/13,22314.29534511514,22314.295328578468,16931.598313404756,5382.69701517371,,,,
22022.0,22608.0,22022.0,22607.0,1.1641532182693481e-10,1.9341896404512227e-06,27.050563405319735,2020/10/14,22314.295345115257,22314.295330512658,16904.547751933627,5409.747578579029,,,,
22021.975000000002,22607.0,22022.0,22607.0,1.0186340659856796e-10,1.7084312275983393e-06,27.00734640265091,2020/10/15,22314.29534511536,22314.29533222109,16877.54040723941,5436.75492498168,,,,
22022.0,22607.0,22022.0,22608.0,9.094947017729282e-11,1.5079749573487788e-06,26.96419844445063,2020/10/16,22314.29534511545,22314.295333729064,16850.576210302934,5463.719123426131,,,,
22022.0,22607.0,22022.0,22608.0,6.912159733474255e-11,1.3317621778696775e-06,26.92111942106476,2020/10/17,22314.29534511552,22314.295335060826,16823.65509221363,5490.640242847196,,,,
22022.0,22607.0,22022.0,22607.0,6.548361852765083e-11,1.1761621863115579e-06,26.87810922202334,2020/10/18,22314.295345115584,22314.295336236988,16796.77698416777,5517.518352069219,,,,
22022.0,22607.0,22021.0,22607.0,5.4569682106375694e-11,1.0384283086750656e-06,26.835167737549455,2020/10/19,22314.29534511564,22314.295337275416,16769.941817468647,5544.353519806768,,,,
22022.0,22608.0,22023.0,22608.0,4.729372449219227e-11,9.169998520519584e-07,26.79229485777705,2020/10/20,22314.295345115686,22314.295338192416,16743.14952352787,5571.1458146645455,,,,
22021.0,22607.0,22022.0,22607.0,4.3655745685100555e-11,8.100541890598834e-07,26.749490473014703,2020/10/21,22314.29534511573,22314.29533900247,16716.40003386491,5597.89530513756,,,,
22023.0,22607.0,22022.0,22608.0,3.2741809263825417e-11,7.157141226343811e-07,26.706754474394984,2020/10/22,22314.295345115763,22314.295339718185,16689.69328010623,5624.602059611955,,,,
22022.0,22607.0,22022.0,22607.0,2.546585164964199e-11,6.321024557109922e-07,26.664086752117328,2020/10/23,22314.29534511579,22314.295340350287,16663.029193986215,5651.2661463640725,,,,
22022.0,22608.0,22022.0,22608.0,2.9103830456733704e-11,5.575930117629468e-07,26.621487196760427,2020/10/24,22314.295345115817,22314.29534090788,16636.407707347047,5677.887633560833,,,,
22022.0,22607.0,22022.0,22607.0,1.8189894035458565e-11,4.923967935610563e-07,26.57895570058099,2020/10/25,22314.295345115836,22314.295341400277,16609.828752138863,5704.466589261414,,,,
22022.0,22608.0,22022.0,22608.0,1.8189894035458565e-11,4.34829416917637e-07,26.536492154172265,2020/10/26,22314.295345115854,22314.295341835106,16583.29226041952,5731.003081415586,,,,
22022.0,22608.0,22022.0,22607.0,1.8189894035458565e-11,3.8352663978002965e-07,26.494096448465825,2020/10/27,22314.295345115872,22314.295342218633,16556.79816435458,5757.497177864052,,,,
22022.0,22607.0,22022.0,22607.0,1.0913936421275139e-11,3.386739990673959e-07,26.45176847626317,2020/10/28,22314.295345115883,22314.295342557307,16530.34639621699,5783.948946340315,,,,
22022.0,22608.0,22022.0,22608.0,1.4551915228366852e-11,2.9919829103164375e-07,26.409508128782363,2020/10/29,22314.295345115897,22314.295342856505,16503.93688838741,5810.3584544690975,,,,
22022.0,22608.0,22022.0,22608.0,7.275957614183426e-12,2.6551788323558867e-07,26.367315538126604,2020/10/30,22314.295345115905,22314.295343122023,16477.5695731148,5836.725770007224,,,,
22021.0,22607.0,22022.0,22607.0,7.275957614183426e-12,2.3211396182887256e-07,26.325189672557826,2020/10/31,22314.295345115912,22314.295343354137,16451.244383674355,5863.050959679782,,,,
22022.0,22607.0,22023.0,22607.0,1.0913936421275139e-11,2.0595325622707605e-07,26.28313171760874,2020/11/01,22314.295345115923,22314.29534356009,16424.9612521627,5889.334091397391,,,,
22022.0,22608.0,22022.0,22607.0,7.275957614183426e-12,1.8190985429100692e-07,26.2411408198559,2020/11/02,22314.29534511593,22314.295343742,16398.72011152475,5915.575232217247,,,,
22023.0,22608.0,22022.0,22607.0,7.275957614183426e-12,1.6044214135035872e-07,26.19921687504575,2020/11/03,22314.295345115937,22314.295343902442,16372.52089481015,5941.774449092292,,,,
