Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/08/27,26803.999836044335,26803.99999999997,2.2176129277795553e-05,-3.637978807091713e-12,15129.791206036221,67.98850206071438,11674.208630008114,26483.0,27126.0,26483.0,27125.0,,,,
2020/08/28,26803.999855577953,26803.99999999997,1.953361788764596e-05,0.0,15197.386047954069,67.59484191784759,11606.613807623884,26483.0,27125.0,26485.0,27125.0,,,,
2020/08/29,26803.999872784327,26803.99999999997,1.7206373740918934e-05,0.0,15264.589509046496,67.20346109242746,11539.41036373783,26484.0,27125.0,26483.0,27126.0,,,,
2020/08/30,26803.99988794078,26803.999999999967,1.515645271865651e-05,-3.637978807091713e-12,15331.403855435112,66.81434638861538,11472.596032505668,26483.0,27125.0,26483.0,27126.0,,,,
2020/08/31,26803.999901291627,26803.99999999997,1.3350847439141944e-05,3.637978807091713e-12,15397.831340122095,66.42748468698301,11406.168561169532,26484.0,27126.0,26484.0,27126.0,,,,
2020/09/01,26803.999913052183,26803.999999999975,1.1760555935325101e-05,3.637978807091713e-12,15463.87420306572,66.04286294362464,11340.125709986463,26484.0,27125.0,26483.0,27125.0,,,,
2020/09/02,26803.999923411742,26803.999999999975,1.0359559382777661e-05,0.0,15529.534671255904,65.66046819018447,11274.465252155838,26484.0,27125.0,26484.0,27126.0,,,,
2020/09/03,26803.99993253631,26803.99999999997,9.124567441176623e-06,-3.637978807091713e-12,15594.814958789086,65.28028753318176,11209.184973747224,26484.0,27126.0,26484.0,27125.0,,,,
2020/09/04,26803.999940573427,26803.999999999975,8.037117368075997e-06,3.637978807091713e-12,15659.7172669424,64.90230815331415,11144.282673631027,26484.0,27126.0,26483.0,27125.0,,,,
2020/09/05,26803.999947653163,26803.999999999975,7.07973595126532e-06,0.0,15724.243784249313,64.52651730691287,11079.75616340385,26484.0,27125.0,26483.0,27125.0,,,,
