Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/07/14,22579.090019507104,22585.902216140123,0.5233873336183024,-1.7575075617060065e-08,2806.378866857934,26.664892899794268,19772.71115264917,22285.0,22873.0,22292.0,22880.0,,,,
2020/07/15,22579.576063622764,22585.90221612747,0.4860441156597517,-1.2652890291064978e-08,2833.0085276535256,26.629660795591462,19746.56753596924,22286.0,22875.0,22291.0,22881.0,,,,
2020/07/16,22580.02742892639,22585.902216123413,0.45136530362651683,-4.05634636990726e-09,2859.6029553184126,26.594427664887007,19720.424473607978,22285.0,22875.0,22292.0,22881.0,,,,
2020/07/17,22580.446589720803,22585.902216122144,0.41916079441216425,-1.2696546036750078e-09,2886.162152286219,26.559196967806656,19694.284437434584,22286.0,22876.0,22292.0,22881.0,,,,
2020/07/18,22580.835843774883,22585.902216121714,0.38925405408008373,-4.2928149923682213e-10,2912.6861241991355,26.523971912916295,19668.149719575747,22287.0,22876.0,22292.0,22881.0,,,,
2020/07/19,22581.197324906665,22585.90221612158,0.36148113178205676,-1.3460521586239338e-10,2939.1748796746692,26.488755475533708,19642.022445231996,22287.0,22876.0,22291.0,22881.0,,,,
2020/07/20,22581.533014727487,22585.902216121543,0.3356898208221537,-3.637978807091713e-11,2965.628430087952,26.453550413282755,19615.904584639535,22288.0,22875.0,22292.0,22881.0,,,,
2020/07/21,22581.844753364254,22585.902216121533,0.3117386367666768,-1.0913936421275139e-11,2992.0467893729906,26.418359285038605,19589.797963991263,22287.0,22877.0,22292.0,22881.0,,,,
2020/07/22,22582.134249737464,22585.90221612152,0.289496373210568,-1.0913936421275139e-11,3018.42997383216,26.38318445916957,19563.704275905304,22288.0,22877.0,22292.0,22881.0,,,,
2020/07/23,22582.40309080507,22585.902216121536,0.2688410676055355,1.4551915228366852e-11,3044.7780019648744,26.348028132714262,19537.625088840196,22288.0,22877.0,22291.0,22881.0,,,,
2020/07/24,22582.652750157988,22585.9022161215,0.24965935291766073,-3.637978807091713e-11,3071.090894308276,26.312892343401472,19511.56185584971,22288.0,22878.0,22291.0,22881.0,,,,
