Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/07/04,71021.46706634354,71021.47851878949,0.026476706931134686,0.025909944641171023,65874.16414045701,132.89691880409373,5147.302925886528,70500.0,71544.0,70500.0,71544.0,,,,,
2020/07/05,71021.4923017943,71021.5032204674,0.025235450753825717,0.024701677917619236,66003.71683649148,129.55269603447232,5017.77546530281,70499.0,71545.0,70499.0,71546.0,,,,,
2020/07/06,71021.5163677709,71021.52678339153,0.0240659766132012,0.023562924121506512,66130.00943855754,126.2926020660525,4891.50692921337,70500.0,71544.0,70499.0,71544.0,,,,,
2020/07/07,71021.53933118966,71021.54927234957,0.0229634187562624,0.02248895804223139,66253.1239753515,123.11453679396072,4768.415355838166,70500.0,71544.0,70501.0,71545.0,,,,,
2020/07/08,71021.5612543669,71021.57074772584,0.021923177235294133,0.02147537627024576,66373.14040873891,120.01643338741269,4648.4208456279885,70499.0,71544.0,70500.0,71544.0,,,,,
2020/07/09,71021.58219541913,71021.59126584943,0.02094105223659426,0.02051812359422911,66490.13668806932,116.99627933041484,4531.44550734981,70501.0,71544.0,70499.0,71544.0,,,,,
2020/07/10,71021.6022086141,71021.61087933149,0.020013194967759773,0.01961348205804825,66604.18881361543,114.05212554610625,4417.413394998672,70499.0,71545.0,70498.0,71544.0,,,,,
2020/07/11,71021.62134458048,71021.6296372875,0.019135966373141855,0.01875795600062702,66715.37085326493,111.18203964950226,4306.250491315543,70499.0,71545.0,70499.0,71544.0,,,,,
2020/07/12,71021.6396506614,71021.64758566146,0.018306080921320245,0.017948373963008635,66823.7550230662,108.38416980126931,4197.884627595195,70499.0,71546.0,70499.0,71545.0,,,,,
2020/07/13,71021.65717118184,71021.66476745257,0.017520520443213172,0.017181791117764078,66929.41172377983,105.65670071363274,4092.245447402005,70500.0,71545.0,70500.0,71545.0,,,,,
2020/07/14,71021.67394760049,71021.68122292032,0.016776418648078106,0.016455467746709473,67032.40958315374,102.99785937390698,3989.264364446746,70499.0,71545.0,70500.0,71544.0,,,,,
2020/07/15,71021.69001876598,71021.69698980186,0.016071165489847772,0.015766881537274458,67132.81551090679,100.40592775304685,3888.874507859189,70499.0,71545.0,70501.0,71545.0,,,,,
2020/07/16,71021.70542109651,71021.71210345841,0.015402330536744557,0.01511365655460395,67230.69471579338,97.8792048865871,3791.010705303139,70501.0,71544.0,70499.0,71544.0,,,,,
2020/07/17,71021.7201887277,71021.72659709201,0.014767631189897656,0.014493633600068279,67326.11077989357,95.41606410019449,3695.6094088341342,70500.0,71545.0,70500.0,71546.0,,,,,
2020/07/18,71021.73435374541,71021.74050187654,0.014165017710183747,0.013904784529586323,67419.12568214399,93.01490225041925,3602.608671601425,70500.0,71545.0,70500.0,71544.0,,,,,
2020/07/19,71021.74794626438,71021.75384710074,0.013592518967925571,0.013345224200747907,67509.79983971773,90.67415757373965,3511.9481065466534,70500.0,71546.0,70500.0,71543.0,,,,,
2020/07/20,71021.76099459073,71021.7666602956,0.01304832634923514,0.012813194858608767,67598.19214238632,88.39230266859522,3423.5688522044074,70501.0,71545.0,70501.0,71544.0,,,,,
2020/07/21,71021.77352537445,71021.7789673929,0.012530783715192229,0.012307097291341051,67684.36002461193,86.16788222560717,3337.4135007625155,70499.0,71544.0,70498.0,71544.0,,,,,
2020/07/22,71021.78556368435,71021.79079280226,0.012038309898343869,0.011825409368611872,67768.35947216746,83.9994475555286,3253.426091516885,70500.0,71546.0,70500.0,71544.0,,,,,
2020/07/23,71021.79713313178,71021.80215950595,0.011569447437068447,0.011366703693056479,67850.24505058366,81.88557841620059,3171.5520825481217,70499.0,71544.0,70499.0,71543.0,,,,,
2020/07/24,71021.8082559518,71021.81308914706,0.011122820011223666,0.010929641110124066,67930.06993204917,79.82488146550895,3091.738323902624,70499.0,71546.0,70500.0,71546.0,,,,,
2020/07/25,71021.81895312619,71021.82360216086,0.010697174395318143,0.010513013796298765,68007.88597209209,77.81604004291876,3013.9329810341005,70500.0,71544.0,70500.0,71545.0,,,,,
2020/07/26,71021.82924443515,71021.83371783701,0.010291308964951895,0.01011567615205422,68083.74372537485,75.85775328276213,2938.0855190603033,70500.0,71544.0,70502.0,71543.0,,,,,
2020/07/27,71021.83914857419,71021.84345438663,0.009904139034915715,0.009736549618537538,68157.69246957006,73.94874419520784,2864.1466790041304,70501.0,71545.0,70499.0,71545.0,,,,,
2020/07/28,71021.84868319123,71021.85282901816,0.009534617041936144,0.009374631525133736,68229.78024340035,72.08777383029519,2792.068439790877,70500.0,71545.0,70500.0,71544.0,,,,,
2020/07/29,71021.85786496456,71021.86185799414,0.009181773333693855,0.009028975982801057,68300.05386920736,70.27362580700719,2721.8039957572037,70500.0,71544.0,70500.0,71544.0,,,,,
2020/07/30,71021.86670967628,71021.87055670611,0.008844711715937592,0.008698711972101592,68368.55900284831,68.50513364095241,2653.307706827967,70501.0,71546.0,70500.0,71544.0,,,,,
2020/07/31,71021.87523225367,71021.87893971926,0.008522577394614927,0.00838301314797718,68435.34014864164,66.7811457933276,2586.535083612034,70500.0,71545.0,70500.0,71544.0,,,,,
2020/08/01,71021.88344683914,71021.8870208391,0.008214585468522273,0.008081119842245243,68500.44070837395,65.1005597323092,2521.4427384651935,70499.0,71545.0,70500.0,71544.0,,,,,
