Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/03/22,1618.4948143569675,2106.191397796899,284.5495824883442,367.55892598925175,3.731990279595024,0.7103070138892353,1614.7628240773724,1540.0,1698.0,2017.0,2196.0,2020-03-22,1600.0,320.0,19.0
2020/03/23,1960.6079364711077,2545.5891712510565,342.1131221141402,439.3977734541577,4.593114220674311,0.8611239410792866,1956.0148222504333,1874.0,2048.0,2447.0,2645.0,2020-03-23,2060.0,460.0,37.0
2020/03/24,2369.8089571318474,3067.5307882599814,409.2010206607397,521.9416170089248,5.63509256932226,1.041978348647949,2364.173864562525,2275.0,2466.0,2959.0,3177.0,2020-03-24,2362.0,302.0,55.0
2020/03/25,2856.228396143272,3682.815107065354,486.41943901142486,615.2843188053725,6.892714023688243,1.2576214543659834,2849.335682119584,2752.0,2961.0,3564.0,3802.0,2020-03-25,2995.0,633.0,65.0
2020/03/26,3430.177322003285,4401.590936024488,573.9489258600129,718.7758289591338,8.405714601142332,1.513000577454089,3421.7716074021428,3316.0,3545.0,4272.0,4532.0,2020-03-26,3544.0,549.0,103.0
2020/03/27,4268.0,5398.831136035647,837.8226779967149,997.2402000111597,119.0,110.59428539885766,4149.0,4140.0,4396.0,5255.0,5543.0,2020-03-27,4268.0,724.0,119.0
2020/03/28,5050.046690705077,6365.585917519701,782.0466907050768,966.7547814840536,121.19081548053639,2.1908154805363864,4928.855875224541,4911.0,5190.0,6210.0,6522.0,,,,
2020/03/29,5950.202097262707,7450.323315213354,900.1554065576302,1084.7373976936533,123.78733104573854,2.5965155652021537,5826.414766216968,5799.0,6102.0,7282.0,7619.0,,,,
2020/03/30,6967.448746172369,8648.238307512445,1017.2466489096623,1197.914992299091,126.84632076508016,3.058989719341625,6840.602425407289,6804.0,7131.0,8466.0,8831.0,,,,
2020/03/31,8096.938548016561,9946.623304081024,1129.4898018441918,1298.3849965685786,130.42321724109325,3.57689647601309,7966.515330775468,7921.0,8273.0,9752.0,10142.0,,,,
2020/04/01,9327.96649227156,11324.570212985904,1231.027944254999,1377.9469089048798,134.56972573500468,4.146508493911426,9193.396766536556,9139.0,9518.0,11117.0,11534.0,,,,
2020/04/02,10642.971126914657,12753.544063223944,1315.0046346430972,1428.9738502380405,139.3307115282793,4.760985793274614,10503.640415386379,10441.0,10846.0,12533.0,12975.0,,,,
2020/04/03,12017.578811740728,14199.128354095974,1374.607684826071,1445.5842908720297,144.74085413857685,5.410142610297555,11872.83795760215,11803.0,12233.0,13966.0,14433.0,,,,
2020/04/04,13421.758021427917,15623.912198948434,1404.1792096871886,1424.7838448524599,150.8215922550181,6.080738116441239,13270.936429172898,13195.0,13649.0,15379.0,15871.0,,,,
2020/04/05,14822.010107869899,16991.1271376388,1400.252086441982,1367.2149386903657,157.57888630588883,6.75729405087074,14664.43122156401,14584.0,15061.0,16735.0,17247.0,,,,
2020/04/06,16184.292070020452,18268.356751610092,1362.2819621505532,1277.2296139712926,165.00223561503913,7.4233493091502964,16019.289834405414,15935.0,16434.0,18004.975000000002,18534.0,,,,
2020/04/07,17477.1599688988,19430.56197451844,1292.8678988783468,1162.2052229083492,173.06518653079846,8.06295091575933,17304.094782368,17218.0,17737.0,19158.0,19704.0,,,,
2020/04/08,18674.54247758114,20461.840504823875,1197.3825086823417,1031.2785303054334,181.72729374875948,8.662107217961022,18492.815183832383,18408.0,18942.0,20182.0,20743.0,,,,
2020/04/09,19757.64755451031,21355.700263356874,1083.1050769291687,893.859758532999,190.93722869788465,9.20993494912517,19566.710325812426,19482.0,20034.0,21070.0,21643.0,,,,
2020/04/10,20715.741573961965,22114.02222963772,958.0940194516552,758.3219662808478,200.63654053443068,9.69931183654603,20515.105033427535,20434.0,20999.0,21824.0,22406.0,,,,
2020/04/11,21545.825568137905,22745.164111162245,830.0839941759405,631.1418815245233,210.7635188897774,10.126978355346722,21335.06204924813,21258.0,21834.0,22450.0,23042.0,,,,
2020/04/12,22251.463525605683,23261.738962680785,705.6379574677776,516.5748515185405,221.25667971091445,10.493160821137053,22030.20684589477,21960.0,22544.0,22964.0,23562.0,,,,
