Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/08/19,22125.018888926643,22125.018897426813,1.5112891560420394e-06,7.275957614183426e-12,16230.143546880654,60.456391927780714,5894.875342045989,,,,
2020/08/20,22125.018890209692,22125.018897426813,1.2830496416427195e-06,0.0,16289.986207341104,59.84266046045013,5835.032682868588,,,,
2020/08/21,22125.018891299573,22125.018897426817,1.0898802429437637e-06,3.637978807091713e-12,16349.221366568012,59.235159226907854,5775.797524731561,,,,
2020/08/22,22125.0188922255,22125.018897426817,9.259274520445615e-07,0.0,16407.855192174153,58.63382560614082,5717.163700051347,,,,
2020/08/23,22125.01889301106,22125.01889742682,7.855596777517349e-07,3.637978807091713e-12,16465.89378789833,58.03859572417787,5659.125105112729,,,,
2020/08/24,22125.018893677934,22125.018897426824,6.668742571491748e-07,3.637978807091713e-12,16523.343196851783,57.4494089534528,5601.675696826151,,,,
2020/08/25,22125.018894243905,22125.01889742683,5.659712769556791e-07,7.275957614183426e-12,16580.20939998588,56.866203134097304,5544.809494258025,,,,
2020/08/26,22125.01889472407,22125.01889742683,4.801659088116139e-07,0.0,16636.498317666857,56.28891768097674,5488.520577057214,,,,
2020/08/27,22125.018895131972,22125.018897426835,4.0790109778754413e-07,3.637978807091713e-12,16692.21581075295,55.71749308609287,5432.803084379022,,,,
2020/08/28,22125.01889547818,22125.018897426835,3.4620825317688286e-07,0.0,16747.367679410305,55.1518686573545,5377.651216067876,,,,
2020/08/29,22125.018895772406,22125.01889742684,2.942251740023494e-07,3.637978807091713e-12,16801.95966649523,54.59198708492477,5323.059229277176,,,,
2020/08/30,22125.018896022084,22125.018897426835,2.4967812350951135e-07,-3.637978807091713e-12,16855.99745499209,54.03778849686205,5269.021441029992,,,,
2020/08/31,22125.018896234295,22125.018897426835,2.122105797752738e-07,0.0,16909.486671938826,53.489216946734814,5215.532224295468,,,,
2020/09/01,22125.018896414524,22125.018897426835,1.8022910808213055e-07,0.0,16962.432885868977,52.94621393015041,5162.586010545547,,,,
2020/09/02,22125.018896567057,22125.01889742684,1.5253317542374134e-07,3.637978807091713e-12,17014.841607853756,52.40872198477882,5110.177288713301,,,,
2020/09/03,22125.018896696613,22125.01889742684,1.2955570127815008e-07,0.0,17066.718295998806,51.87668814505014,5058.300600697807,,,,
2020/09/04,22125.018896806607,22125.018897426842,1.0999428923241794e-07,3.637978807091713e-12,17118.068350530757,51.35005453195117,5006.95054627585,,,,
2020/09/05,22125.018896899917,22125.018897426846,9.331051842309535e-08,3.637978807091713e-12,17168.897117149838,50.82876661908085,4956.121779750079,,,,
2020/09/06,22125.01889697931,22125.018897426842,7.939161150716245e-08,-3.637978807091713e-12,17219.209889131896,50.31277198205862,4905.809007847412,,,,
2020/09/07,22125.018897046742,22125.018897426842,6.743357516825199e-08,0.0,17269.01190338332,49.802014251425135,4856.006993663421,,,,
2020/09/08,22125.018897104048,22125.018897426846,5.730544216930866e-08,3.637978807091713e-12,17318.30834540498,49.29644202165946,4806.710551699067,,,,
2020/09/09,22125.01889715279,22125.018897426846,4.874164005741477e-08,0.0,17367.104348198576,48.79600279359511,4757.914548954213,,,,
2020/09/10,22125.018897194084,22125.01889742685,4.1294697439298034e-08,3.637978807091713e-12,17415.404990703682,48.300642505106225,4709.613906490402,,,,
2020/09/11,22125.018897229143,22125.01889742685,3.505920176394284e-08,0.0,17463.215302803394,47.810312099711155,4661.80359442575,,,,
2020/09/12,22125.018897258935,22125.018897426853,2.9791408451274037e-08,3.637978807091713e-12,17510.54026204648,47.324959243087505,4614.478635212454,,,,
2020/09/13,22125.018897284186,22125.018897426846,2.525121090002358e-08,-7.275957614183426e-12,17557.384794489146,46.844532442664786,4567.63410279504,,,,
2020/09/14,22125.018897305672,22125.01889742685,2.1485902834683657e-08,3.637978807091713e-12,17603.75377869206,46.36898420291254,4521.265118613614,,,,
2020/09/15,22125.018897323935,22125.018897426853,1.82626536116004e-08,3.637978807091713e-12,17649.65204152177,45.89826282971262,4475.366855802164,,,,
